trip_month,pickup_borough,dropoff_borough,trip_count,avg_trip_distance,avg_total_amount,total_revenue
2017-05-01 00:00:00,Staten Island,Queens,3,21.81,65.64,196.92
2017-06-01 00:00:00,Queens,N/A,10136,20.85,97.99,993177.57
2017-06-01 00:00:00,Queens,Staten Island,622,26.42,92.45,57502.19
2017-06-01 00:00:00,Unknown,Brooklyn,820,6.26,28.01,22969.67
2017-07-01 00:00:00,Queens,Queens,149314,5.62,22.2,3314325.18
2017-07-01 00:00:00,Manhattan,Brooklyn,235895,6.06,27.12,6398411.91
2017-08-01 00:00:00,Manhattan,Bronx,38364,8.69,31.52,1209303.35
2017-08-01 00:00:00,Unknown,Manhattan,13529,2.27,15.22,205966.55
2017-08-01 00:00:00,Queens,N/A,10301,20.3,90.84,935781.46
2017-08-01 00:00:00,Queens,Staten Island,749,26.92,91.34,68415.85
2017-08-01 00:00:00,Brooklyn,EWR,86,18.68,101.29,8710.51
2017-08-01 00:00:00,Bronx,Brooklyn,71,15.09,51.72,3672.11
2017-08-01 00:00:00,EWR,EWR,143,5.33,84.93,12145.51
2017-08-01 00:00:00,N/A,Brooklyn,13,11.66,39.74,516.62
2017-09-01 00:00:00,Queens,Brooklyn,79290,12.96,45.74,3626375.93
2017-09-01 00:00:00,Unknown,Manhattan,14780,2.25,15.64,231185.86
2017-09-01 00:00:00,Bronx,Queens,244,10.69,42.1,10271.91
2017-09-01 00:00:00,EWR,EWR,204,5.41,83.2,16973.1
2017-10-01 00:00:00,Brooklyn,Bronx,265,15.53,52.14,13818.03
2017-10-01 00:00:00,Staten Island,Brooklyn,9,15.56,56.05,504.44
2017-12-01 00:00:00,Queens,Bronx,7817,14.99,52.83,412958.72
2017-12-01 00:00:00,Unknown,Bronx,136,8.84,37.82,5143.29
2018-01-01 00:00:00,Manhattan,Queens,243999,10.14,40.78,9949080.24
2018-01-01 00:00:00,Unknown,N/A,96,8.07,101.05,9700.61
2018-01-01 00:00:00,Unknown,Staten Island,4,17.86,74.94,299.76
2018-02-01 00:00:00,Queens,Queens,112861,5.21,21.22,2395425.84
2018-03-01 00:00:00,Manhattan,Bronx,44939,8.5,31.03,1394283.32
2018-03-01 00:00:00,Unknown,Bronx,132,8.0,33.11,4370.37
2018-03-01 00:00:00,Bronx,Queens,349,12.48,47.34,16522.69
2018-03-01 00:00:00,Brooklyn,Unknown,94,4.15,19.51,1833.98
2018-04-01 00:00:00,Queens,Brooklyn,80329,13.13,46.46,3731705.79
2018-04-01 00:00:00,Brooklyn,N/A,99,17.93,94.83,9387.87
2018-04-01 00:00:00,Brooklyn,Staten Island,93,13.9,57.76,5371.82
2018-05-01 00:00:00,Queens,N/A,9532,21.0,98.23,936286.31
2018-05-01 00:00:00,Brooklyn,Bronx,774,17.93,59.59,46119.37
2018-05-01 00:00:00,Bronx,Queens,503,13.17,48.79,24543.42
2018-05-01 00:00:00,Unknown,Queens,1429,6.4,40.93,58487.16
2018-05-01 00:00:00,Queens,Staten Island,532,26.68,92.93,49441.2
2018-05-01 00:00:00,N/A,Queens,111,12.87,42.85,4756.38
2018-06-01 00:00:00,N/A,Brooklyn,26,16.09,54.37,1413.54
2018-07-01 00:00:00,Unknown,Queens,1178,6.1,37.88,44619.62
2018-07-01 00:00:00,EWR,EWR,167,4.68,90.04,15036.5
2014-01-01 00:00:00,EWR,Manhattan,26,9.27,40.23,1045.94
2014-03-01 00:00:00,Staten Island,Manhattan,35,4.09,18.46,646.26
2015-12-01 00:00:00,Manhattan,N/A,13279,13.81,79.27,1052643.05
2015-12-01 00:00:00,Unknown,Queens,1492,7.65,35.87,53523.4
2015-12-01 00:00:00,Manhattan,Staten Island,2029,19.27,79.43,161168.37
2016-07-01 00:00:00,EWR,Queens,5,34.63,104.01,520.07
2016-08-01 00:00:00,Bronx,EWR,3,27.16,131.13,393.4
2016-12-01 00:00:00,EWR,Brooklyn,1,16.3,76.8,76.8
2017-01-01 00:00:00,Bronx,Unknown,2,5.04,33.8,67.6
2017-04-01 00:00:00,EWR,Queens,3,32.37,78.3,234.91
2017-06-01 00:00:00,EWR,Manhattan,15,18.34,104.91,1573.61
2017-08-01 00:00:00,Staten Island,Brooklyn,5,10.83,38.82,194.11
2017-11-01 00:00:00,Brooklyn,Queens,6210,8.33,31.45,195321.53
2017-11-01 00:00:00,Unknown,Queens,1340,6.73,38.28,51292.31
2017-11-01 00:00:00,Staten Island,Staten Island,84,3.01,26.6,2234.75
2017-11-01 00:00:00,Queens,Unknown,455,12.95,49.51,22528.39
2014-01-01 00:00:00,Staten Island,Queens,3,12.22,44.15,132.46
2015-04-01 00:00:00,N/A,Bronx,29,18.1,23.33,676.55
2015-07-01 00:00:00,Bronx,Unknown,16,2.4,12.28,196.49
2015-10-01 00:00:00,Bronx,Unknown,17,1.44,13.6,231.18
2015-12-01 00:00:00,EWR,Brooklyn,1,18.2,91.05,91.05
2017-06-01 00:00:00,Staten Island,Brooklyn,11,10.92,50.46,555.05
2016-07-01 00:00:00,Staten Island,Unknown,1,3.8,0.3,0.3
2014-05-01 00:00:00,Unknown,Staten Island,6,21.14,88.95,533.72
2015-07-01 00:00:00,EWR,Queens,2,12.64,80.78,161.55
2015-11-01 00:00:00,Staten Island,Queens,8,24.89,91.49,731.93
2017-03-01 00:00:00,Staten Island,Queens,4,23.62,61.36,245.45
2017-05-01 00:00:00,N/A,Unknown,3,0.66,81.19,243.56
2017-10-01 00:00:00,EWR,Brooklyn,2,29.1,121.31,242.62
2017-11-01 00:00:00,Bronx,Unknown,1,1.1,9.8,9.8
2017-11-01 00:00:00,Staten Island,N/A,2,25.03,224.92,449.84
2014-04-01 00:00:00,Staten Island,N/A,5,6.21,29.17,145.83
2017-02-01 00:00:00,EWR,Queens,2,34.51,133.1,266.19
2018-01-01 00:00:00,Bronx,Unknown,1,6.7,20.8,20.8
2018-04-01 00:00:00,Staten Island,Bronx,2,40.0,128.58,257.16
2017-01-01 00:00:00,Unknown,Staten Island,6,13.02,72.13,432.8
2018-11-01 00:00:00,Queens,Manhattan,1,10.76,50.78,50.78
2018-08-01 00:00:00,Brooklyn,Brooklyn,1,0.25,9.8,9.8
2015-09-01 00:00:00,EWR,Unknown,4,0.12,74.1,296.41
2018-07-01 00:00:00,Staten Island,Bronx,3,28.78,93.49,280.48
2014-01-01 00:00:00,Unknown,Staten Island,1,26.0,81.16,81.16
2014-05-01 00:00:00,Staten Island,Bronx,1,9.1,39.6,39.6
2018-12-01 00:00:00,Queens,Manhattan,1,10.56,45.07,45.07
2016-08-01 00:00:00,Staten Island,EWR,1,14.0,183.88,183.88
2014-01-01 00:00:00,Manhattan,Queens,439431,9.78,37.79,16605466.18
2014-01-01 00:00:00,Brooklyn,Unknown,204,3.56,20.46,4173.15
2014-02-01 00:00:00,N/A,Manhattan,1508,3.22,17.8,26847.8
2014-02-01 00:00:00,Queens,Bronx,7075,14.26,48.89,345930.07
2014-02-01 00:00:00,Brooklyn,EWR,210,17.63,88.43,18570.45
2014-02-01 00:00:00,Unknown,EWR,35,16.98,87.41,3059.42
2014-03-01 00:00:00,Manhattan,EWR,19467,17.19,88.75,1727766.21
2014-03-01 00:00:00,Brooklyn,Queens,23593,9.24,28.98,683722.94
2014-03-01 00:00:00,N/A,Queens,220,11.21,44.33,9753.36
2014-03-01 00:00:00,EWR,Queens,8,23.38,84.55,676.4
2014-03-01 00:00:00,Bronx,Unknown,26,1.87,13.29,345.63
2014-04-01 00:00:00,Brooklyn,Brooklyn,213838,2.38,12.37,2644874.96
2014-04-01 00:00:00,Bronx,Manhattan,3744,4.19,17.79,66609.73
2014-04-01 00:00:00,N/A,EWR,107,11.99,89.67,9594.44
2014-04-01 00:00:00,Queens,EWR,493,26.54,118.82,58579.08
2014-05-01 00:00:00,Manhattan,Manhattan,12004590,2.01,12.02,144273202.93
2014-06-01 00:00:00,Brooklyn,Brooklyn,208728,2.47,12.77,2665534.39
2014-06-01 00:00:00,Manhattan,Brooklyn,456590,5.95,25.58,11677293.84
2014-06-01 00:00:00,Queens,EWR,547,27.99,125.61,68709.65
2014-06-01 00:00:00,EWR,Queens,5,23.9,99.18,495.91
2014-07-01 00:00:00,Brooklyn,Brooklyn,181821,2.46,12.65,2300316.82
2014-07-01 00:00:00,Staten Island,Queens,3,12.68,45.7,137.09
2014-08-01 00:00:00,Manhattan,EWR,19013,17.28,89.35,1698868.96
2014-09-01 00:00:00,Bronx,Manhattan,3122,4.08,17.54,54759.86
2014-10-01 00:00:00,Brooklyn,Manhattan,91649,5.07,23.0,2108344.72
2014-10-01 00:00:00,Queens,EWR,477,30.04,129.71,61870.27
2014-10-01 00:00:00,N/A,Brooklyn,66,9.19,37.49,2474.65
2014-11-01 00:00:00,Brooklyn,Queens,18373,8.02,29.52,542389.94
2014-11-01 00:00:00,Unknown,Queens,1582,8.49,35.51,56175.67
2014-11-01 00:00:00,Queens,EWR,432,30.37,129.0,55726.07
2014-11-01 00:00:00,Staten Island,Brooklyn,9,7.47,27.53,247.81
2014-12-01 00:00:00,N/A,N/A,5146,4.28,41.66,214370.15
2014-12-01 00:00:00,Unknown,Staten Island,8,17.33,66.63,533.01
2014-12-01 00:00:00,Unknown,N/A,123,9.93,75.4,9274.3
2015-01-01 00:00:00,Bronx,N/A,148,11.1,62.71,9281.33
2015-01-01 00:00:00,N/A,Brooklyn,45,7.79,34.3,1543.56
2015-02-01 00:00:00,Manhattan,Manhattan,10351562,13.15,12.2,126306680.14
2015-02-01 00:00:00,Bronx,Manhattan,3971,3.8,16.97,67375.07
2015-02-01 00:00:00,Unknown,Bronx,147,8.58,31.15,4578.5
2015-02-01 00:00:00,N/A,Unknown,43,1.62,56.07,2410.88
2015-03-01 00:00:00,Manhattan,Manhattan,11004424,17.47,12.35,135878724.83
2015-03-01 00:00:00,Brooklyn,Brooklyn,188682,2.25,12.51,2360950.7
2015-03-01 00:00:00,Bronx,Bronx,7074,2.51,12.31,87095.13
2015-04-01 00:00:00,Brooklyn,Brooklyn,168838,20.13,12.63,2133203.02
2015-04-01 00:00:00,Unknown,Brooklyn,1386,5.81,25.13,34827.88
2015-05-01 00:00:00,Brooklyn,N/A,235,18.66,96.53,22684.53
2015-05-01 00:00:00,Unknown,Bronx,147,8.8,33.41,4911.38
2015-05-01 00:00:00,Queens,EWR,557,30.94,136.57,76071.67
2015-05-01 00:00:00,Brooklyn,Staten Island,97,13.75,55.43,5376.93
2015-06-01 00:00:00,Brooklyn,Queens,14992,7.95,30.11,451395.54
2015-06-01 00:00:00,Manhattan,N/A,12638,12.88,76.61,968144.52
2015-06-01 00:00:00,N/A,N/A,5252,4.22,40.39,212127.34
2015-06-01 00:00:00,Manhattan,Staten Island,1664,18.94,78.33,130336.1
2015-06-01 00:00:00,N/A,Staten Island,3,25.87,121.46,364.39
2015-07-01 00:00:00,Brooklyn,Manhattan,56791,63.47,23.22,1318497.3
2015-07-01 00:00:00,Bronx,Manhattan,3234,4.04,17.52,56644.6
2015-07-01 00:00:00,Unknown,Bronx,154,9.39,36.13,5564.34
2015-07-01 00:00:00,EWR,EWR,180,5.3,76.24,13723.06
2015-07-01 00:00:00,N/A,Bronx,31,9.3,37.67,1167.72
2015-08-01 00:00:00,Manhattan,Manhattan,9155477,3.98,12.26,112238260.34
2015-08-01 00:00:00,Queens,Bronx,13021,15.55,53.32,694280.69
2015-08-01 00:00:00,Unknown,Manhattan,18540,2.36,14.1,261502.4
2015-08-01 00:00:00,Staten Island,Manhattan,18,15.2,76.31,1373.54
2015-09-01 00:00:00,Queens,Bronx,10741,15.24,52.53,564185.33
2015-09-01 00:00:00,Manhattan,Unknown,3280,2.87,56.59,185600.58
2015-09-01 00:00:00,N/A,Queens,89,10.95,53.73,4781.94
2015-10-01 00:00:00,Manhattan,Manhattan,10192228,2.24,12.66,129028096.66
2015-10-01 00:00:00,Bronx,Manhattan,2978,3.96,18.0,53617.76
2015-10-01 00:00:00,Queens,Unknown,808,9.36,41.99,33924.72
2015-11-01 00:00:00,Unknown,Bronx,127,10.54,38.83,4930.97
2015-11-01 00:00:00,Bronx,Unknown,16,0.12,10.43,166.86
2016-01-01 00:00:00,Manhattan,Brooklyn,350195,6.01,26.39,9241856.5
2016-02-01 00:00:00,Manhattan,Brooklyn,373433,6.03,26.73,9980869.33
2016-02-01 00:00:00,Bronx,Manhattan,2838,3.86,17.32,49164.03
2016-02-01 00:00:00,Queens,Unknown,542,9.51,46.13,25001.87
2016-02-01 00:00:00,N/A,Bronx,30,10.43,32.89,986.73
2016-02-01 00:00:00,Staten Island,Queens,4,12.19,44.75,178.98
2016-03-01 00:00:00,Brooklyn,Queens,12953,7.95,30.08,389689.96
2016-03-01 00:00:00,N/A,Unknown,25,0.77,65.92,1648.02
2016-03-01 00:00:00,Bronx,Brooklyn,108,14.53,50.06,5406.47
2016-03-01 00:00:00,Staten Island,Brooklyn,4,7.75,44.11,176.45
2016-04-01 00:00:00,Manhattan,Bronx,58625,8.85,32.02,1877181.63
2016-04-01 00:00:00,N/A,N/A,3285,5.46,53.71,176426.0
2016-04-01 00:00:00,Queens,Unknown,590,8.58,40.91,24135.93
2016-04-01 00:00:00,Brooklyn,Staten Island,102,13.57,57.57,5871.72
2016-04-01 00:00:00,Brooklyn,N/A,196,18.81,101.92,19977.09
2016-05-01 00:00:00,Manhattan,Queens,437011,11.13,42.25,18464336.51
2016-05-01 00:00:00,Unknown,Unknown,113314,3.12,16.49,1868937.76
2016-05-01 00:00:00,Queens,N/A,10173,20.14,92.04,936277.1
2016-05-01 00:00:00,Queens,Staten Island,697,26.56,90.68,63206.11
2016-05-01 00:00:00,N/A,Brooklyn,41,8.46,40.75,1670.73
2016-06-01 00:00:00,Brooklyn,Unknown,81,4.45,22.28,1804.54
2016-06-01 00:00:00,N/A,Brooklyn,28,14.97,52.86,1480.08
2016-07-01 00:00:00,Unknown,Unknown,103190,10.48,16.84,1737915.04
2016-07-01 00:00:00,Manhattan,Queens,365582,19.29,41.55,15189817.29
2016-07-01 00:00:00,Queens,Brooklyn,89401,12.71,44.43,3972384.41
2016-07-01 00:00:00,EWR,EWR,189,6.77,81.81,15463.0
2016-07-01 00:00:00,Staten Island,Manhattan,11,17.2,71.5,786.48
2016-07-01 00:00:00,Brooklyn,EWR,154,18.35,98.6,15184.62
2016-07-01 00:00:00,N/A,Queens,87,13.98,61.85,5381.17
2016-08-01 00:00:00,Queens,Brooklyn,89320,12.92,44.98,4017811.38
2016-08-01 00:00:00,Manhattan,EWR,16446,17.52,94.52,1554452.86
2016-08-01 00:00:00,Unknown,Manhattan,15988,2.28,14.92,238613.01
2016-08-01 00:00:00,Brooklyn,N/A,161,19.78,103.57,16674.11
2016-08-01 00:00:00,Bronx,Queens,279,10.77,41.98,11713.26
2016-09-01 00:00:00,Queens,Bronx,9804,15.62,54.53,534618.18
2016-09-01 00:00:00,N/A,Manhattan,281,6.12,31.83,8944.3
2016-10-01 00:00:00,Manhattan,Manhattan,9030580,3.74,12.76,115209096.49
2016-10-01 00:00:00,N/A,N/A,2559,5.4,60.81,155625.47
2016-10-01 00:00:00,Queens,N/A,8964,20.77,94.77,849543.86
2016-10-01 00:00:00,Queens,Staten Island,615,26.71,90.9,55902.61
2016-11-01 00:00:00,Queens,Manhattan,339431,13.29,53.11,18026094.4
2016-11-01 00:00:00,Manhattan,Queens,341854,10.42,42.36,14480254.9
2016-11-01 00:00:00,Unknown,Queens,1458,7.09,37.86,55193.39
2016-11-01 00:00:00,Bronx,Brooklyn,94,15.53,52.82,4965.26
2016-12-01 00:00:00,Manhattan,Manhattan,8731490,1.88,12.59,109897017.7
2016-12-01 00:00:00,Queens,EWR,471,33.23,143.95,67799.2
2017-01-01 00:00:00,Bronx,Manhattan,2219,3.77,16.93,37567.92
2017-01-01 00:00:00,N/A,N/A,1846,6.34,63.78,117738.58
2017-02-01 00:00:00,Queens,Brooklyn,62121,13.19,46.14,2866507.86
2017-02-01 00:00:00,Brooklyn,Queens,7551,7.8,29.72,224434.96
2017-02-01 00:00:00,Unknown,Bronx,100,9.55,36.48,3648.43
2017-02-01 00:00:00,EWR,EWR,168,4.63,83.54,14035.02
2017-02-01 00:00:00,N/A,Queens,63,15.59,62.14,3915.02
2017-03-01 00:00:00,Bronx,N/A,135,15.38,66.89,9029.69
2017-03-01 00:00:00,N/A,EWR,69,7.78,90.17,6221.93
2017-04-01 00:00:00,EWR,EWR,200,6.25,84.09,16818.97
2017-05-01 00:00:00,N/A,Manhattan,229,4.86,29.97,6863.64
2017-06-01 00:00:00,N/A,Brooklyn,16,12.65,44.76,716.09
2017-07-01 00:00:00,Queens,EWR,623,32.7,143.69,89516.57
2017-07-01 00:00:00,Bronx,N/A,103,14.05,69.98,7207.77
2017-08-01 00:00:00,Brooklyn,Queens,6409,8.08,30.45,195139.16
2017-08-01 00:00:00,Unknown,Unknown,81303,2.97,18.33,1489928.1
2017-09-01 00:00:00,Unknown,Unknown,89911,3.02,16.58,1490425.06
2017-09-01 00:00:00,EWR,Queens,3,32.16,113.46,340.38
2017-10-01 00:00:00,Manhattan,Brooklyn,264194,6.07,27.84,7355512.37
2017-10-01 00:00:00,Bronx,Bronx,3524,2.66,14.6,51455.57
2017-10-01 00:00:00,Unknown,Bronx,92,8.91,37.37,3438.35
2017-12-01 00:00:00,N/A,Bronx,29,8.09,27.9,809.19
2018-01-01 00:00:00,Manhattan,EWR,12749,17.6,95.05,1211814.0
2018-01-01 00:00:00,Bronx,Manhattan,1944,4.01,18.09,35174.06
2018-01-01 00:00:00,Brooklyn,Bronx,225,15.57,50.71,11408.93
2018-02-01 00:00:00,Brooklyn,Bronx,236,15.73,51.87,12240.34
2018-02-01 00:00:00,Bronx,Bronx,3766,2.78,13.93,52470.64
2018-02-01 00:00:00,Queens,EWR,323,32.98,147.0,47482.54
2018-02-01 00:00:00,Staten Island,Staten Island,57,2.93,20.86,1188.92
2018-03-01 00:00:00,Brooklyn,Manhattan,33246,5.36,24.06,799994.28
2018-03-01 00:00:00,Queens,Brooklyn,73641,13.14,46.58,3430333.18
2018-04-01 00:00:00,N/A,N/A,1450,5.99,70.05,101577.21
2018-05-01 00:00:00,Unknown,EWR,74,10.14,98.44,7284.33
2018-05-01 00:00:00,N/A,EWR,49,8.51,100.49,4924.04
2018-06-01 00:00:00,Staten Island,Bronx,5,30.51,93.71,468.56
2019-01-01 00:00:00,Manhattan,Manhattan,15,2.13,12.52,187.85
2018-07-01 00:00:00,Bronx,Bronx,4282,3.08,14.92,63894.88
2018-07-01 00:00:00,Unknown,EWR,52,15.8,96.54,5020.28
2014-01-01 00:00:00,EWR,Unknown,15,1.34,98.06,1470.86
2014-08-01 00:00:00,EWR,Queens,6,59.84,108.26,649.56
2014-10-01 00:00:00,Staten Island,Unknown,2,0.12,4.25,8.5
2015-03-01 00:00:00,Staten Island,Brooklyn,12,9.51,32.74,392.87
2015-09-01 00:00:00,EWR,Manhattan,11,13.53,65.57,721.32
2015-12-01 00:00:00,Brooklyn,Bronx,435,15.6,51.97,22607.68
2015-12-01 00:00:00,Unknown,EWR,60,14.05,97.32,5838.94
2016-08-01 00:00:00,Brooklyn,Staten Island,72,13.29,59.19,4261.38
2016-10-01 00:00:00,N/A,Staten Island,2,5.1,18.23,36.46
2017-04-01 00:00:00,Staten Island,Brooklyn,6,11.99,60.27,361.64
2017-11-01 00:00:00,Queens,Manhattan,338114,13.01,52.86,17871841.86
2017-11-01 00:00:00,Bronx,Manhattan,1665,3.86,17.88,29770.16
2017-11-01 00:00:00,Unknown,EWR,62,11.21,96.6,5989.33
2017-11-01 00:00:00,Brooklyn,EWR,94,18.89,100.45,9442.12
2018-05-01 00:00:00,Bronx,EWR,3,27.54,117.82,353.46
2014-09-01 00:00:00,Staten Island,Queens,2,17.75,61.33,122.65
2016-01-01 00:00:00,Bronx,EWR,2,24.25,115.85,231.71
2016-03-01 00:00:00,EWR,Queens,2,31.67,106.07,212.14
2016-04-01 00:00:00,EWR,Queens,5,35.75,134.55,672.77
2018-03-01 00:00:00,Bronx,EWR,2,27.53,91.21,182.41
2014-04-01 00:00:00,EWR,N/A,11,10.61,64.94,714.3
2016-12-01 00:00:00,Staten Island,EWR,1,10.61,141.88,141.88
2017-01-01 00:00:00,Staten Island,Manhattan,6,12.83,49.23,295.35
2017-03-01 00:00:00,Bronx,Staten Island,3,32.07,107.14,321.42
2017-08-01 00:00:00,EWR,Queens,3,29.8,68.25,204.76
2014-02-01 00:00:00,EWR,Brooklyn,3,8.1,26.7,80.1
2014-12-01 00:00:00,Staten Island,Queens,6,9.96,34.45,206.7
2015-10-01 00:00:00,EWR,Unknown,2,0.22,111.88,223.76
2015-01-01 00:00:00,Bronx,Staten Island,1,34.76,162.89,162.89
2017-05-01 00:00:00,Staten Island,EWR,2,24.26,120.69,241.38
2017-07-01 00:00:00,Staten Island,EWR,2,14.23,183.37,366.73
2018-09-01 00:00:00,Manhattan,Manhattan,37,1.78,12.22,452.23
2018-10-01 00:00:00,Queens,Manhattan,3,10.53,45.87,137.6
2014-03-01 00:00:00,Staten Island,Unknown,1,1.94,12.2,12.2
2016-09-01 00:00:00,Bronx,Unknown,5,5.75,22.15,110.76
2018-02-01 00:00:00,Staten Island,N/A,1,38.4,112.3,112.3
2018-05-01 00:00:00,Staten Island,Bronx,3,28.55,97.19,291.58
2018-08-01 00:00:00,Unknown,Unknown,1,0.87,6.3,6.3
2018-04-01 00:00:00,N/A,Staten Island,2,25.57,82.3,164.6
2014-06-01 00:00:00,Staten Island,Queens,5,21.05,68.28,341.42
2017-09-01 00:00:00,Bronx,EWR,2,24.78,136.02,272.04
2018-01-01 00:00:00,Staten Island,Bronx,1,28.11,155.8,155.8
2018-07-01 00:00:00,EWR,Queens,2,37.57,166.23,332.46
2014-12-01 00:00:00,N/A,Staten Island,2,8.32,28.18,56.35
2016-08-01 00:00:00,Staten Island,Queens,2,23.09,68.84,137.68
2017-01-01 00:00:00,N/A,Staten Island,1,12.5,45.8,45.8
2014-01-01 00:00:00,N/A,Queens,184,11.39,46.57,8569.47
2014-02-01 00:00:00,Queens,EWR,427,25.33,115.4,49276.72
2014-02-01 00:00:00,Brooklyn,Bronx,693,14.67,48.54,33641.1
2014-02-01 00:00:00,Bronx,Brooklyn,141,12.68,43.58,6144.23
2014-02-01 00:00:00,Unknown,Bronx,38,9.41,33.74,1282.3
2014-03-01 00:00:00,Unknown,Queens,850,9.97,39.45,33529.5
2014-03-01 00:00:00,Manhattan,Bronx,67790,9.12,31.57,2140125.76
2014-03-01 00:00:00,Queens,Unknown,1445,6.62,33.76,48776.67
2014-04-01 00:00:00,Manhattan,Queens,508532,9.86,38.39,19522071.84
2014-04-01 00:00:00,Queens,Bronx,10017,14.65,50.14,502289.39
2014-04-01 00:00:00,Unknown,Brooklyn,597,6.71,26.65,15910.17
2014-05-01 00:00:00,Queens,Queens,200789,5.21,20.12,4039011.76
2014-05-01 00:00:00,Brooklyn,N/A,270,15.0,86.33,23309.16
2014-05-01 00:00:00,Brooklyn,Staten Island,144,12.74,53.07,7641.45
2014-05-01 00:00:00,N/A,Queens,214,11.36,46.78,10011.04
2014-06-01 00:00:00,Queens,Bronx,10775,14.67,50.32,542236.04
2014-06-01 00:00:00,N/A,Manhattan,952,3.55,19.55,18612.16
2014-06-01 00:00:00,Bronx,N/A,146,11.42,64.49,9416.18
2014-07-01 00:00:00,Manhattan,Queens,469318,10.03,39.04,18321461.21
2014-07-01 00:00:00,Unknown,Queens,2018,8.89,35.5,71635.19
2014-07-01 00:00:00,Bronx,Queens,381,10.01,38.13,14526.77
2014-07-01 00:00:00,N/A,Brooklyn,62,7.85,32.78,2032.39
2014-08-01 00:00:00,Manhattan,Bronx,54925,16.75,213.83,11744432.4
2014-08-01 00:00:00,Brooklyn,Queens,19107,8.2,29.84,570143.02
2014-08-01 00:00:00,N/A,Queens,175,11.43,43.74,7653.81
2014-09-01 00:00:00,Queens,Queens,181983,66.37,20.48,3727124.8
2014-09-01 00:00:00,N/A,N/A,4335,4.79,47.77,207072.82
2014-09-01 00:00:00,Unknown,N/A,129,10.18,81.07,10457.68
2014-09-01 00:00:00,N/A,Staten Island,3,18.85,65.72,197.16
2014-09-01 00:00:00,Unknown,Staten Island,5,19.22,71.85,359.27
2014-10-01 00:00:00,Queens,Bronx,9318,14.62,50.38,469404.27
2014-10-01 00:00:00,EWR,EWR,238,4.63,70.19,16705.75
2014-11-01 00:00:00,Manhattan,N/A,14663,11.96,72.69,1065849.51
2014-11-01 00:00:00,Manhattan,Staten Island,1773,18.46,75.32,133542.88
2014-11-01 00:00:00,Queens,Bronx,8938,14.55,50.24,449043.21
2014-11-01 00:00:00,EWR,Unknown,8,5.57,71.31,570.5
2014-12-01 00:00:00,Queens,Manhattan,398194,107.62,48.57,19339988.15
2014-12-01 00:00:00,Bronx,Brooklyn,116,14.07,48.42,5616.53
2015-01-01 00:00:00,Queens,Brooklyn,83891,108.15,43.5,3649509.8
2015-01-01 00:00:00,Brooklyn,Unknown,146,3.55,19.25,2810.48
2015-01-01 00:00:00,EWR,Brooklyn,1,24.0,70.8,70.8
2015-02-01 00:00:00,Unknown,EWR,55,14.4,93.81,5159.58
2015-03-01 00:00:00,Queens,Brooklyn,89270,33.92,44.18,3943899.05
2015-03-01 00:00:00,EWR,N/A,22,8.13,39.67,872.7
2015-04-01 00:00:00,Manhattan,Unknown,3797,2.71,17.62,66914.25
2015-04-01 00:00:00,N/A,Queens,93,15.07,57.9,5384.6
2015-05-01 00:00:00,Manhattan,Queens,496000,48.66,41.33,20497621.36
2015-05-01 00:00:00,Queens,Bronx,11280,309.02,52.03,586876.55
2015-05-01 00:00:00,Unknown,EWR,68,16.53,90.29,6140.03
2015-06-01 00:00:00,Queens,Brooklyn,93295,12.66,44.51,4152701.11
2015-06-01 00:00:00,Bronx,Manhattan,3387,4.03,17.93,60735.79
2015-07-01 00:00:00,Manhattan,Queens,418321,10.04,40.05,16753624.65
2015-07-01 00:00:00,Queens,Brooklyn,91123,35.48,45.28,4125858.85
2015-07-01 00:00:00,N/A,EWR,71,11.19,84.36,5989.7
2015-07-01 00:00:00,Unknown,EWR,72,16.41,96.43,6942.78
2015-08-01 00:00:00,Queens,EWR,615,32.05,136.46,83920.88
2015-08-01 00:00:00,Brooklyn,Unknown,104,3.07,16.88,1755.1
2015-09-01 00:00:00,Brooklyn,Queens,13835,8.21,30.4,420606.86
2015-09-01 00:00:00,Queens,EWR,494,31.51,136.14,67254.46
2015-10-01 00:00:00,Unknown,Manhattan,22023,2.29,14.43,317780.58
2015-11-01 00:00:00,Manhattan,N/A,11018,13.35,77.37,852433.58
2015-11-01 00:00:00,N/A,N/A,3672,4.94,48.07,176505.98
2015-11-01 00:00:00,Manhattan,Staten Island,1580,19.12,79.79,126061.32
2015-11-01 00:00:00,Brooklyn,N/A,173,19.04,95.26,16479.72
2015-11-01 00:00:00,Queens,Unknown,769,8.79,39.73,30554.03
2015-11-01 00:00:00,Unknown,EWR,69,14.64,95.46,6586.9
2015-11-01 00:00:00,Brooklyn,Staten Island,80,14.45,60.19,4815.24
2016-01-01 00:00:00,Queens,Brooklyn,87843,12.94,45.12,3963833.42
2016-01-01 00:00:00,Bronx,Bronx,5151,2.6,12.98,66876.12
2016-01-01 00:00:00,Brooklyn,N/A,193,20.53,106.75,20602.89
2016-01-01 00:00:00,Brooklyn,Staten Island,70,12.28,51.73,3621.25
2016-01-01 00:00:00,N/A,Brooklyn,44,9.73,36.9,1623.78
2016-02-01 00:00:00,Brooklyn,Brooklyn,124679,2.19,12.32,1535917.17
2016-02-01 00:00:00,Unknown,N/A,95,9.55,73.58,6990.01
2016-02-01 00:00:00,N/A,EWR,63,9.28,71.64,4513.48
